[000] 18247.806786:      56327                0  ilen: 0               0
[001] 18247.808863:      64350                0  ilen: 0               0
[002] 18247.812729:      96947                0  ilen: 0               0
[003] 18247.818085:      59326                0  ilen: 0               0
[001] 18247.821398:      73029                0  ilen: 0               0
[000] 18247.823904:      53779                0  ilen: 0               0
[000] 18247.831921:      45807                0  ilen: 0               0
[003] 18247.832963:      49234                0  ilen: 0               0
[001] 18247.835548:      66959                0  ilen: 0               0
[002] 18247.841070:      76091                0  ilen: 0               0
[000] 18247.843709:      55601                0  ilen: 0               0
[003] 18247.845799:      43792                0  ilen: 0               0
[001] 18247.848388:      64428                0  ilen: 0               0
[003] 18247.852220:      39967                0  ilen: 0               0
[000] 18247.857414:      49448                0  ilen: 0               0
[002] 18247.858353:      70708                0  ilen: 0               0
[003] 18247.862313:      47037                0  ilen: 0               0
[001] 18247.862435:      58126                0  ilen: 0               0
[000] 18247.867537:      49363                0  ilen: 0               0
[003] 18247.868383:      43311                0  ilen: 0               0
[002] 18247.868734:      70708                0  ilen: 0               0
[001] 18247.871439:      63499                0  ilen: 0               0
[003] 18247.873424:      44158                0  ilen: 0               0
[000] 18247.877695:      48774                0  ilen: 0               0
[003] 18247.881031:      59399                0  ilen: 0               0
[001] 18247.882411:      64924                0  ilen: 0               0
[002] 18247.883110:      98844                0  ilen: 0               0
[003] 18247.887676:      68587                0  ilen: 0               0
[000] 18247.887961:      48631                0  ilen: 0               0
[001] 18247.891610:      63708                0  ilen: 0               0
[000] 18247.898203:      48940                0  ilen: 0               0
[002] 18247.900119:      90053                0  ilen: 0               0
[003] 18247.901064:      73047                0  ilen: 0               0
[001] 18247.904308:      65797                0  ilen: 0               0
[000] 18247.912349:      46472                0  ilen: 0               0
[001] 18247.915783:      62227                0  ilen: 0               0
[003] 18247.917748:      70957                0  ilen: 0               0
[000] 18247.926524:      45600                0  ilen: 0               0
[002] 18247.927789:      71724                0  ilen: 0               0
[001] 18247.928218:      56244                0  ilen: 0               0
[003] 18247.931258:      59262                0  ilen: 0               0
[000] 18247.938005:      35957                0  ilen: 0               0
[002] 18247.938057:      44101                0  ilen: 0               0
[001] 18247.944216:      50202                0  ilen: 0               0
[003] 18247.945975:      52303                0  ilen: 0               0
[000] 18247.949232:      35483                0  ilen: 0               0
[003] 18247.952253:      47259                0  ilen: 0               0
[002] 18247.952589:      46529                0  ilen: 0               0
[001] 18247.955620:      58558                0  ilen: 0               0
[003] 18247.958410:      49070                0  ilen: 0               0
[000] 18247.961553:      38541                0  ilen: 0               0
[001] 18247.965691:      53783                0  ilen: 0               0
[002] 18247.966048:      49293                0  ilen: 0               0
[003] 18247.966974:      56580                0  ilen: 0               0
[000] 18247.968129:      38541                0  ilen: 0               0
[001] 18247.976042:      69168                0  ilen: 0               0
[002] 18247.976202:      45799                0  ilen: 0               0
[003] 18247.978013:      60701                0  ilen: 0               0
[000] 18247.980872:      54091                0  ilen: 0               0
[002] 18247.983360:      44839                0  ilen: 0               0
[003] 18247.987224:      61576                0  ilen: 0               0
[001] 18247.988176:      67253                0  ilen: 0               0
[000] 18247.993661:      50908                0  ilen: 0               0
[002] 18247.993766:      47909                0  ilen: 0               0
[003] 18247.997903:      63001                0  ilen: 0               0
[000] 18248.003025:      47467                0  ilen: 0               0
[001] 18248.004705:      64094                0  ilen: 0               0
[002] 18248.009121:      48652                0  ilen: 0               0
[000] 18248.009659:      49732                0  ilen: 0               0
[003] 18248.011255:      62029                0  ilen: 0               0
[001] 18248.015755:      70238                0  ilen: 0               0
[002] 18248.018083:      41115                0  ilen: 0               0
[003] 18248.026128:      55151                0  ilen: 0               0
[000] 18248.027041:      52497                0  ilen: 0               0
[002] 18248.028678:      41614                0  ilen: 0               0
[003] 18248.031531:      51102                0  ilen: 0               0
[001] 18248.035539:      72246                0  ilen: 0               0
[002] 18248.037936:      39302                0  ilen: 0               0
[000] 18248.045031:      45068                0  ilen: 0               0
[002] 18248.048189:      39943                0  ilen: 0               0
[001] 18248.048970:      60650                0  ilen: 0               0
[003] 18248.051075:      65785                0  ilen: 0               0
[000] 18248.052427:      39783                0  ilen: 0               0
[002] 18248.057997:      38079                0  ilen: 0               0
[000] 18248.062001:      41764                0  ilen: 0               0
[001] 18248.063348:      53531                0  ilen: 0               0
[003] 18248.065729:      76127                0  ilen: 0               0
[002] 18248.066005:      45313                0  ilen: 0               0
[001] 18248.071181:      48261                0  ilen: 0               0
[000] 18248.071190:      44564                0  ilen: 0               0
[003] 18248.075607:      82876                0  ilen: 0               0
[002] 18248.075846:      46138                0  ilen: 0               0
[001] 18248.079670:      49589                0  ilen: 0               0
[000] 18248.081607:      44254                0  ilen: 0               0
[002] 18248.083440:      58179                0  ilen: 0               0
[003] 18248.088214:      84245                0  ilen: 0               0
[000] 18248.089553:      43554                0  ilen: 0               0
[001] 18248.094616:      51274                0  ilen: 0               0
[002] 18248.097016:      68225                0  ilen: 0               0
[003] 18248.098843:      76205                0  ilen: 0               0
[000] 18248.100200:      45782                0  ilen: 0               0
[001] 18248.104598:      46812                0  ilen: 0               0
[000] 18248.107897:      45812                0  ilen: 0               0
[003] 18248.111110:      71172                0  ilen: 0               0
[001] 18248.115794:      49517                0  ilen: 0               0
[000] 18248.118929:      47193                0  ilen: 0               0
[002] 18248.125824:      89319                0  ilen: 0               0
[001] 18248.125940:      43655                0  ilen: 0               0
[003] 18248.126486:      69723                0  ilen: 0               0
[000] 18248.129244:      45040                0  ilen: 0               0
[001] 18248.135593:      39012                0  ilen: 0               0
[000] 18248.138924:      44427                0  ilen: 0               0
[003] 18248.140814:      57991                0  ilen: 0               0
[001] 18248.141194:      44779                0  ilen: 0               0
[000] 18248.147318:      45135                0  ilen: 0               0
[001] 18248.151038:      46191                0  ilen: 0               0
[002] 18248.151623:     100673                0  ilen: 0               0
[000] 18248.155672:      48275                0  ilen: 0               0
[003] 18248.156545:      54856                0  ilen: 0               0
[001] 18248.160249:      52621                0  ilen: 0               0
[000] 18248.164247:      52414                0  ilen: 0               0
[002] 18248.164768:      76074                0  ilen: 0               0
[003] 18248.166395:      46046                0  ilen: 0               0
[001] 18248.171134:      55194                0  ilen: 0               0
[003] 18248.171286:      43471                0  ilen: 0               0
[000] 18248.174416:      53789                0  ilen: 0               0
[002] 18248.176220:      68021                0  ilen: 0               0
[001] 18248.180895:      52771                0  ilen: 0               0
[003] 18248.181511:      48481                0  ilen: 0               0
[000] 18248.183890:      53545                0  ilen: 0               0
[002] 18248.185270:      65056                0  ilen: 0               0
[001] 18248.186297:      52041                0  ilen: 0               0
[003] 18248.189617:      54976                0  ilen: 0               0
[000] 18248.195024:      53828                0  ilen: 0               0
[002] 18248.195812:      65831                0  ilen: 0               0
[001] 18248.196403:      53493                0  ilen: 0               0
[003] 18248.201297:      57486                0  ilen: 0               0
[000] 18248.205918:      52664                0  ilen: 0               0
[002] 18248.210325:      64289                0  ilen: 0               0
[001] 18248.211126:      64047                0  ilen: 0               0
[000] 18248.212057:      51314                0  ilen: 0               0
[003] 18248.216569:      56031                0  ilen: 0               0
[000] 18248.218258:      51314                0  ilen: 0               0
[001] 18248.225720:      53874                0  ilen: 0               0
[003] 18248.226133:      50493                0  ilen: 0               0
[002] 18248.231115:      56645                0  ilen: 0               0
[000] 18248.235430:      73993                0  ilen: 0               0
[003] 18248.236688:      46971                0  ilen: 0               0
[001] 18248.239315:      48515                0  ilen: 0               0
[002] 18248.240832:      41611                0  ilen: 0               0
[000] 18248.246046:      68583                0  ilen: 0               0
[001] 18248.247277:      43534                0  ilen: 0               0
[003] 18248.247998:      48494                0  ilen: 0               0
[003] 18248.255888:      45387                0  ilen: 0               0
[000] 18248.255930:      58161                0  ilen: 0               0
[002] 18248.257002:      42687                0  ilen: 0               0
[001] 18248.258143:      43771                0  ilen: 0               0
[003] 18248.261863:      50633                0  ilen: 0               0
[002] 18248.266804:      38215                0  ilen: 0               0
[000] 18248.267240:      69823                0  ilen: 0               0
[001] 18248.271219:      45077                0  ilen: 0               0
[003] 18248.271230:      50080                0  ilen: 0               0
[000] 18248.277269:      57766                0  ilen: 0               0
[002] 18248.278804:      44657                0  ilen: 0               0
[003] 18248.285737:      59186                0  ilen: 0               0
[001] 18248.286018:      54567                0  ilen: 0               0
[002] 18248.287294:      46108                0  ilen: 0               0
[000] 18248.287392:      65613                0  ilen: 0               0
[001] 18248.292370:      44910                0  ilen: 0               0
[000] 18248.297494:      59989                0  ilen: 0               0
[002] 18248.301608:      45326                0  ilen: 0               0
[001] 18248.302172:      48409                0  ilen: 0               0
[003] 18248.306547:      51530                0  ilen: 0               0
[001] 18248.312359:      49280                0  ilen: 0               0
[000] 18248.315553:      65039                0  ilen: 0               0
[002] 18248.317648:      41110                0  ilen: 0               0
[003] 18248.318959:      43874                0  ilen: 0               0
[001] 18248.327232:      51602                0  ilen: 0               0
[002] 18248.327910:      35060                0  ilen: 0               0
[000] 18248.329520:      74956                0  ilen: 0               0
[001] 18248.335685:      45923                0  ilen: 0               0
