[001] 15376.020444:      53659                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.021522:      52309                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.021538:      35310                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.025999:      36672                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.033265:      69099                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.033718:      49468                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.035443:      53721                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.036800:      51367                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.040939:      50403                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.044597:      54810                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.044714:      46286                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.047613:      52508                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.052810:      70141                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.053310:      44495                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.056139:      67613                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.061607:      59328                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.063413:      43554                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.067570:      71505                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.070850:      73996                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.075779:      43562                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.083265:      68287                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.085514:      73281                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[002] 15376.090759:      80694                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.091492:      54885                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.091797:      40019                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.096251:      49949                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.099705:      34752                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.100888:      56476                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[003] 15376.105496:      62420                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[001] 15376.105899:      54035                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[000] 15376.109087:      36227                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
