[001] K     14932.045201:      47083                0 
[003] K     14932.045831:      50460                0 
[002] U     14932.054477:      50822                0 
[001] K     14932.055219:      49170                0 
[000] K     14932.056050:      59308                0 
[002] U     14932.060457:      40474                0 
[001] U     14932.060773:      51012                0 
[003] U     14932.063562:      55714                0 
[000] U     14932.065951:      48098                0 
[001] U     14932.066790:      54170                0 
[002] U     14932.072835:      40474                0 
[001] K     14932.074548:      59392                0 
[000] U     14932.075486:      45525                0 
[003] U     14932.076675:      49641                0 
[002] U     14932.079759:      63279                0 
[000] U     14932.085461:      48629                0 
[003] U     14932.087349:      45038                0 
[003] U     14932.094916:      49992                0 
[002] U     14932.095572:      62172                0 
[001] U     14932.095855:      67040                0 
[000] U     14932.096208:      53246                0 
[002] U     14932.106087:      80214                0 
[001] U     14932.106678:      54853                0 
[003] K     14932.111732:      60775                0 
[000] U     14932.117958:      54856                0 
[001] U     14932.122875:      47101                0 
[002] U     14932.123356:      71021                0 
