[-01]  9164.827678:      25720                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.828688:      25695                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.829701:      25673                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.830705:      25646                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.831709:      25609                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.832711:      25602                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.833728:      25591                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.834724:      25591                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.835720:      25541                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.836724:      25557                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.837727:      25573                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.838732:      25563                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.839741:      25558                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.840741:      25547                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.841748:      25522                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.842755:      25527                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.843749:      25508                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.844756:      25492                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.845756:      25515                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.846756:      25495                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.847755:      25499                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.848760:      25502                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.849768:      25510                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.850774:      25500                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.851773:      25480                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.852775:      25465                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.853776:      25472                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.854781:      25468                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.855782:      25469                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.856775:      25457                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.857777:      25458                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.858778:      25483                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.859783:      25483                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.860782:      25483                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.861795:      25471                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.862787:      25478                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
[-01]  9164.863787:      25442                0         5080021 N/A|SNP N/A|TLB N/A|LCK N/A 
